domainID,siteID,plotID,sampleID,nlcdClass,decimalLatitude,decimalLongitude,elevation,collectDate,year,month,day,dayOfYear,totalSampledArea,lifeStage,acceptedTaxonID,rawCount,estimatedCount,allSpeciesTotal
D08,DELA,DELA_001,DELA_001.20160713,woodyWetlands,32.533269,-87.805425,27.5,2016-07-13T15:08Z,2016,7,13,195,160,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20160713,woodyWetlands,32.533269,-87.805425,27.5,2016-07-13T15:08Z,2016,7,13,195,160,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20160725,woodyWetlands,32.533269,-87.805425,27.5,2016-07-25T12:45Z,2016,7,25,207,160,Adult,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20160725,woodyWetlands,32.533269,-87.805425,27.5,2016-07-25T12:45Z,2016,7,25,207,160,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20160725,woodyWetlands,32.533269,-87.805425,27.5,2016-07-25T12:45Z,2016,7,25,207,160,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20160825,woodyWetlands,32.533269,-87.805425,27.5,2016-08-25T15:00Z,2016,8,25,238,110,Adult,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20160825,woodyWetlands,32.533269,-87.805425,27.5,2016-08-25T15:00Z,2016,8,25,238,110,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20160825,woodyWetlands,32.533269,-87.805425,27.5,2016-08-25T15:00Z,2016,8,25,238,110,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20160915,woodyWetlands,32.533269,-87.805425,27.5,2016-09-15T13:38Z,2016,9,15,259,120,Adult,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20160915,woodyWetlands,32.533269,-87.805425,27.5,2016-09-15T13:38Z,2016,9,15,259,120,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20160915,woodyWetlands,32.533269,-87.805425,27.5,2016-09-15T13:38Z,2016,9,15,259,120,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20161006,woodyWetlands,32.533269,-87.805425,27.5,2016-10-06T13:21Z,2016,10,6,280,135,Adult,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20161006,woodyWetlands,32.533269,-87.805425,27.5,2016-10-06T13:21Z,2016,10,6,280,135,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20161006,woodyWetlands,32.533269,-87.805425,27.5,2016-10-06T13:21Z,2016,10,6,280,135,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20161019,woodyWetlands,32.533269,-87.805425,27.5,2016-10-19T16:21Z,2016,10,19,293,160,Adult,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20161019,woodyWetlands,32.533269,-87.805425,27.5,2016-10-19T16:21Z,2016,10,19,293,160,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20161019,woodyWetlands,32.533269,-87.805425,27.5,2016-10-19T16:21Z,2016,10,19,293,160,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170306,woodyWetlands,32.533269,-87.805425,27.5,2017-03-06T19:20Z,2017,3,6,65,120,Adult,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170306,woodyWetlands,32.533269,-87.805425,27.5,2017-03-06T19:20Z,2017,3,6,65,120,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170306,woodyWetlands,32.533269,-87.805425,27.5,2017-03-06T19:20Z,2017,3,6,65,120,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170329,woodyWetlands,32.533269,-87.805425,27.5,2017-03-29T14:57Z,2017,3,29,88,120,Adult,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170329,woodyWetlands,32.533269,-87.805425,27.5,2017-03-29T14:57Z,2017,3,29,88,120,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170329,woodyWetlands,32.533269,-87.805425,27.5,2017-03-29T14:57Z,2017,3,29,88,120,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170510,woodyWetlands,32.533269,-87.805425,27.5,2017-05-10T19:30Z,2017,5,10,130,100,Adult,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170510,woodyWetlands,32.533269,-87.805425,27.5,2017-05-10T19:30Z,2017,5,10,130,100,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170510,woodyWetlands,32.533269,-87.805425,27.5,2017-05-10T19:30Z,2017,5,10,130,100,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170601,woodyWetlands,32.533269,-87.805425,27.5,2017-06-01T13:39Z,2017,6,1,152,110,Adult,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170601,woodyWetlands,32.533269,-87.805425,27.5,2017-06-01T13:39Z,2017,6,1,152,110,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170601,woodyWetlands,32.533269,-87.805425,27.5,2017-06-01T13:39Z,2017,6,1,152,110,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170619,woodyWetlands,32.533269,-87.805425,27.5,2017-06-19T17:12Z,2017,6,19,170,100,Adult,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170619,woodyWetlands,32.533269,-87.805425,27.5,2017-06-19T17:12Z,2017,6,19,170,100,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170619,woodyWetlands,32.533269,-87.805425,27.5,2017-06-19T17:12Z,2017,6,19,170,100,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170802,woodyWetlands,32.533269,-87.805425,27.5,2017-08-02T14:35Z,2017,8,2,214,105,Adult,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170802,woodyWetlands,32.533269,-87.805425,27.5,2017-08-02T14:35Z,2017,8,2,214,105,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170802,woodyWetlands,32.533269,-87.805425,27.5,2017-08-02T14:35Z,2017,8,2,214,105,Nymph,IXOSCA,1,1,1
D08,DELA,DELA_001,DELA_001.20170824,woodyWetlands,32.533269,-87.805425,27.5,2017-08-24T13:49Z,2017,8,24,236,120,Adult,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170824,woodyWetlands,32.533269,-87.805425,27.5,2017-08-24T13:49Z,2017,8,24,236,120,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170824,woodyWetlands,32.533269,-87.805425,27.5,2017-08-24T13:49Z,2017,8,24,236,120,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170914,woodyWetlands,32.533269,-87.805425,27.5,2017-09-14T14:43Z,2017,9,14,257,130,Adult,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170914,woodyWetlands,32.533269,-87.805425,27.5,2017-09-14T14:43Z,2017,9,14,257,130,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20170914,woodyWetlands,32.533269,-87.805425,27.5,2017-09-14T14:43Z,2017,9,14,257,130,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20180327,woodyWetlands,32.533269,-87.805425,27.5,2018-03-27T18:16Z,2018,3,27,86,85,Adult,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20180327,woodyWetlands,32.533269,-87.805425,27.5,2018-03-27T18:16Z,2018,3,27,86,85,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20180327,woodyWetlands,32.533269,-87.805425,27.5,2018-03-27T18:16Z,2018,3,27,86,85,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20180606,woodyWetlands,32.533269,-87.805425,27.5,2018-06-06T17:59Z,2018,6,6,157,95,Adult,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20180606,woodyWetlands,32.533269,-87.805425,27.5,2018-06-06T17:59Z,2018,6,6,157,95,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20180606,woodyWetlands,32.533269,-87.805425,27.5,2018-06-06T17:59Z,2018,6,6,157,95,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20180619,woodyWetlands,32.533269,-87.805425,27.5,2018-06-19T16:20Z,2018,6,19,170,92,Adult,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20180619,woodyWetlands,32.533269,-87.805425,27.5,2018-06-19T16:20Z,2018,6,19,170,92,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20180619,woodyWetlands,32.533269,-87.805425,27.5,2018-06-19T16:20Z,2018,6,19,170,92,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20180710,woodyWetlands,32.533269,-87.805425,27.5,2018-07-10T14:38Z,2018,7,10,191,123,Adult,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20180710,woodyWetlands,32.533269,-87.805425,27.5,2018-07-10T14:38Z,2018,7,10,191,123,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20180710,woodyWetlands,32.533269,-87.805425,27.5,2018-07-10T14:38Z,2018,7,10,191,123,Nymph,IXOSCA,0,0,1
D08,DELA,DELA_001,DELA_001.20180731,woodyWetlands,32.533269,-87.805425,27.5,2018-07-31T15:55Z,2018,7,31,212,129,Adult,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20180731,woodyWetlands,32.533269,-87.805425,27.5,2018-07-31T15:55Z,2018,7,31,212,129,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20180731,woodyWetlands,32.533269,-87.805425,27.5,2018-07-31T15:55Z,2018,7,31,212,129,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20180823,woodyWetlands,32.533269,-87.805425,27.5,2018-08-23T15:23Z,2018,8,23,235,126,Adult,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20180823,woodyWetlands,32.533269,-87.805425,27.5,2018-08-23T15:23Z,2018,8,23,235,126,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20180823,woodyWetlands,32.533269,-87.805425,27.5,2018-08-23T15:23Z,2018,8,23,235,126,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20180912,woodyWetlands,32.533269,-87.805425,27.5,2018-09-12T18:20Z,2018,9,12,255,140,Adult,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20180912,woodyWetlands,32.533269,-87.805425,27.5,2018-09-12T18:20Z,2018,9,12,255,140,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20180912,woodyWetlands,32.533269,-87.805425,27.5,2018-09-12T18:20Z,2018,9,12,255,140,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20181004,woodyWetlands,32.533269,-87.805425,27.5,2018-10-04T16:25Z,2018,10,4,277,135,Adult,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20181004,woodyWetlands,32.533269,-87.805425,27.5,2018-10-04T16:25Z,2018,10,4,277,135,Larva,IXOSCA,0,0,0
D08,DELA,DELA_001,DELA_001.20181004,woodyWetlands,32.533269,-87.805425,27.5,2018-10-04T16:25Z,2018,10,4,277,135,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_004,DELA_004.20180606,woodyWetlands,32.531063,-87.813123,24.4,2018-06-06T16:04Z,2018,6,6,157,156,Adult,IXOSCA,0,0,0
D08,DELA,DELA_004,DELA_004.20180606,woodyWetlands,32.531063,-87.813123,24.4,2018-06-06T16:04Z,2018,6,6,157,156,Larva,IXOSCA,0,0,0
D08,DELA,DELA_004,DELA_004.20180606,woodyWetlands,32.531063,-87.813123,24.4,2018-06-06T16:04Z,2018,6,6,157,156,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_004,DELA_004.20180619,woodyWetlands,32.531063,-87.813123,24.4,2018-06-19T15:31Z,2018,6,19,170,160,Adult,IXOSCA,0,0,0
D08,DELA,DELA_004,DELA_004.20180619,woodyWetlands,32.531063,-87.813123,24.4,2018-06-19T15:31Z,2018,6,19,170,160,Larva,IXOSCA,0,0,0
D08,DELA,DELA_004,DELA_004.20180619,woodyWetlands,32.531063,-87.813123,24.4,2018-06-19T15:31Z,2018,6,19,170,160,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_004,DELA_004.20180710,woodyWetlands,32.531063,-87.813123,24.4,2018-07-10T16:45Z,2018,7,10,191,160,Adult,IXOSCA,0,0,0
D08,DELA,DELA_004,DELA_004.20180710,woodyWetlands,32.531063,-87.813123,24.4,2018-07-10T16:45Z,2018,7,10,191,160,Larva,IXOSCA,0,0,0
D08,DELA,DELA_004,DELA_004.20180710,woodyWetlands,32.531063,-87.813123,24.4,2018-07-10T16:45Z,2018,7,10,191,160,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_004,DELA_004.20180731,woodyWetlands,32.531063,-87.813123,24.4,2018-07-31T14:47Z,2018,7,31,212,160,Adult,IXOSCA,0,0,0
D08,DELA,DELA_004,DELA_004.20180731,woodyWetlands,32.531063,-87.813123,24.4,2018-07-31T14:47Z,2018,7,31,212,160,Larva,IXOSCA,0,0,0
D08,DELA,DELA_004,DELA_004.20180731,woodyWetlands,32.531063,-87.813123,24.4,2018-07-31T14:47Z,2018,7,31,212,160,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_004,DELA_004.20180823,woodyWetlands,32.531063,-87.813123,24.4,2018-08-23T16:32Z,2018,8,23,235,159,Adult,IXOSCA,0,0,0
D08,DELA,DELA_004,DELA_004.20180823,woodyWetlands,32.531063,-87.813123,24.4,2018-08-23T16:32Z,2018,8,23,235,159,Larva,IXOSCA,0,0,0
D08,DELA,DELA_004,DELA_004.20180823,woodyWetlands,32.531063,-87.813123,24.4,2018-08-23T16:32Z,2018,8,23,235,159,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_004,DELA_004.20180912,woodyWetlands,32.531063,-87.813123,24.4,2018-09-12T19:44Z,2018,9,12,255,160,Adult,IXOSCA,0,0,0
D08,DELA,DELA_004,DELA_004.20180912,woodyWetlands,32.531063,-87.813123,24.4,2018-09-12T19:44Z,2018,9,12,255,160,Larva,IXOSCA,0,0,0
D08,DELA,DELA_004,DELA_004.20180912,woodyWetlands,32.531063,-87.813123,24.4,2018-09-12T19:44Z,2018,9,12,255,160,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_004,DELA_004.20181004,woodyWetlands,32.531063,-87.813123,24.4,2018-10-04T16:14Z,2018,10,4,277,160,Adult,IXOSCA,0,0,0
D08,DELA,DELA_004,DELA_004.20181004,woodyWetlands,32.531063,-87.813123,24.4,2018-10-04T16:14Z,2018,10,4,277,160,Larva,IXOSCA,0,0,0
D08,DELA,DELA_004,DELA_004.20181004,woodyWetlands,32.531063,-87.813123,24.4,2018-10-04T16:14Z,2018,10,4,277,160,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20150602,woodyWetlands,32.524379,-87.813851,27,2015-06-02T14:00Z,2015,6,2,153,148,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20150602,woodyWetlands,32.524379,-87.813851,27,2015-06-02T14:00Z,2015,6,2,153,148,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20150602,woodyWetlands,32.524379,-87.813851,27,2015-06-02T14:00Z,2015,6,2,153,148,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20150715,woodyWetlands,32.524379,-87.813851,27,2015-07-15T12:56Z,2015,7,15,196,161,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20150715,woodyWetlands,32.524379,-87.813851,27,2015-07-15T12:56Z,2015,7,15,196,161,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20150715,woodyWetlands,32.524379,-87.813851,27,2015-07-15T12:56Z,2015,7,15,196,161,Nymph,IXOSCA,0,0,1
D08,DELA,DELA_005,DELA_005.20150804,woodyWetlands,32.524379,-87.813851,27,2015-08-04T13:40Z,2015,8,4,216,161,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20150804,woodyWetlands,32.524379,-87.813851,27,2015-08-04T13:40Z,2015,8,4,216,161,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20150804,woodyWetlands,32.524379,-87.813851,27,2015-08-04T13:40Z,2015,8,4,216,161,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20150826,woodyWetlands,32.524379,-87.813851,27,2015-08-26T14:42Z,2015,8,26,238,160,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20150826,woodyWetlands,32.524379,-87.813851,27,2015-08-26T14:42Z,2015,8,26,238,160,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20150826,woodyWetlands,32.524379,-87.813851,27,2015-08-26T14:42Z,2015,8,26,238,160,Nymph,IXOSCA,0,0,1
D08,DELA,DELA_005,DELA_005.20150917,woodyWetlands,32.524379,-87.813851,27,2015-09-17T13:23Z,2015,9,17,260,162,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20150917,woodyWetlands,32.524379,-87.813851,27,2015-09-17T13:23Z,2015,9,17,260,162,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20150917,woodyWetlands,32.524379,-87.813851,27,2015-09-17T13:23Z,2015,9,17,260,162,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20151007,woodyWetlands,32.524379,-87.813851,27,2015-10-07T15:30Z,2015,10,7,280,160,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20151007,woodyWetlands,32.524379,-87.813851,27,2015-10-07T15:30Z,2015,10,7,280,160,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20151007,woodyWetlands,32.524379,-87.813851,27,2015-10-07T15:30Z,2015,10,7,280,160,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20151030,woodyWetlands,32.524379,-87.813851,27,2015-10-30T13:45Z,2015,10,30,303,160,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20151030,woodyWetlands,32.524379,-87.813851,27,2015-10-30T13:45Z,2015,10,30,303,160,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20151030,woodyWetlands,32.524379,-87.813851,27,2015-10-30T13:45Z,2015,10,30,303,160,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20151116,woodyWetlands,32.524379,-87.813851,27,2015-11-16T17:51Z,2015,11,16,320,164,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20151116,woodyWetlands,32.524379,-87.813851,27,2015-11-16T17:51Z,2015,11,16,320,164,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20151116,woodyWetlands,32.524379,-87.813851,27,2015-11-16T17:51Z,2015,11,16,320,164,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20160505,woodyWetlands,32.524379,-87.813851,27,2016-05-05T19:15Z,2016,5,5,126,160,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20160505,woodyWetlands,32.524379,-87.813851,27,2016-05-05T19:15Z,2016,5,5,126,160,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20160505,woodyWetlands,32.524379,-87.813851,27,2016-05-05T19:15Z,2016,5,5,126,160,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20160523,woodyWetlands,32.524379,-87.813851,27,2016-05-23T14:05Z,2016,5,23,144,170,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20160523,woodyWetlands,32.524379,-87.813851,27,2016-05-23T14:05Z,2016,5,23,144,170,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20160523,woodyWetlands,32.524379,-87.813851,27,2016-05-23T14:05Z,2016,5,23,144,170,Nymph,IXOSCA,NA,NA,1
D08,DELA,DELA_005,DELA_005.20160616,woodyWetlands,32.524379,-87.813851,27,2016-06-16T16:41Z,2016,6,16,168,160,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20160616,woodyWetlands,32.524379,-87.813851,27,2016-06-16T16:41Z,2016,6,16,168,160,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20160616,woodyWetlands,32.524379,-87.813851,27,2016-06-16T16:41Z,2016,6,16,168,160,Nymph,IXOSCA,0,0,1
D08,DELA,DELA_005,DELA_005.20160713,woodyWetlands,32.524379,-87.813851,27,2016-07-13T18:14Z,2016,7,13,195,160,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20160713,woodyWetlands,32.524379,-87.813851,27,2016-07-13T18:14Z,2016,7,13,195,160,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20160713,woodyWetlands,32.524379,-87.813851,27,2016-07-13T18:14Z,2016,7,13,195,160,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20160725,woodyWetlands,32.524379,-87.813851,27,2016-07-25T15:03Z,2016,7,25,207,170,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20160725,woodyWetlands,32.524379,-87.813851,27,2016-07-25T15:03Z,2016,7,25,207,170,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20160725,woodyWetlands,32.524379,-87.813851,27,2016-07-25T15:03Z,2016,7,25,207,170,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20160825,woodyWetlands,32.524379,-87.813851,27,2016-08-25T13:44Z,2016,8,25,238,160,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20160825,woodyWetlands,32.524379,-87.813851,27,2016-08-25T13:44Z,2016,8,25,238,160,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20160825,woodyWetlands,32.524379,-87.813851,27,2016-08-25T13:44Z,2016,8,25,238,160,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20160915,woodyWetlands,32.524379,-87.813851,27,2016-09-15T14:52Z,2016,9,15,259,170,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20160915,woodyWetlands,32.524379,-87.813851,27,2016-09-15T14:52Z,2016,9,15,259,170,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20160915,woodyWetlands,32.524379,-87.813851,27,2016-09-15T14:52Z,2016,9,15,259,170,Nymph,IXOSCA,0,0,2
D08,DELA,DELA_005,DELA_005.20161006,woodyWetlands,32.524379,-87.813851,27,2016-10-06T16:36Z,2016,10,6,280,165,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20161006,woodyWetlands,32.524379,-87.813851,27,2016-10-06T16:36Z,2016,10,6,280,165,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20161006,woodyWetlands,32.524379,-87.813851,27,2016-10-06T16:36Z,2016,10,6,280,165,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20161019,woodyWetlands,32.524379,-87.813851,27,2016-10-19T17:23Z,2016,10,19,293,175,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20161019,woodyWetlands,32.524379,-87.813851,27,2016-10-19T17:23Z,2016,10,19,293,175,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20161019,woodyWetlands,32.524379,-87.813851,27,2016-10-19T17:23Z,2016,10,19,293,175,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20170306,woodyWetlands,32.524379,-87.813851,27,2017-03-06T16:27Z,2017,3,6,65,160,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20170306,woodyWetlands,32.524379,-87.813851,27,2017-03-06T16:27Z,2017,3,6,65,160,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20170306,woodyWetlands,32.524379,-87.813851,27,2017-03-06T16:27Z,2017,3,6,65,160,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20170327,woodyWetlands,32.524379,-87.813851,27,2017-03-27T20:14Z,2017,3,27,86,155,Adult,IXOSCA,0,0,1
D08,DELA,DELA_005,DELA_005.20170327,woodyWetlands,32.524379,-87.813851,27,2017-03-27T20:14Z,2017,3,27,86,155,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20170327,woodyWetlands,32.524379,-87.813851,27,2017-03-27T20:14Z,2017,3,27,86,155,Nymph,IXOSCA,0,0,1
D08,DELA,DELA_005,DELA_005.20170419,woodyWetlands,32.524379,-87.813851,27,2017-04-19T16:50Z,2017,4,19,109,160,Adult,IXOSCA,0,0,1
D08,DELA,DELA_005,DELA_005.20170419,woodyWetlands,32.524379,-87.813851,27,2017-04-19T16:50Z,2017,4,19,109,160,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20170419,woodyWetlands,32.524379,-87.813851,27,2017-04-19T16:50Z,2017,4,19,109,160,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20170510,woodyWetlands,32.524379,-87.813851,27,2017-05-10T17:27Z,2017,5,10,130,160,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20170510,woodyWetlands,32.524379,-87.813851,27,2017-05-10T17:27Z,2017,5,10,130,160,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20170510,woodyWetlands,32.524379,-87.813851,27,2017-05-10T17:27Z,2017,5,10,130,160,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20170601,woodyWetlands,32.524379,-87.813851,27,2017-06-01T13:51Z,2017,6,1,152,170,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20170601,woodyWetlands,32.524379,-87.813851,27,2017-06-01T13:51Z,2017,6,1,152,170,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20170601,woodyWetlands,32.524379,-87.813851,27,2017-06-01T13:51Z,2017,6,1,152,170,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20170619,woodyWetlands,32.524379,-87.813851,27,2017-06-19T15:00Z,2017,6,19,170,160,Adult,IXOSCA,0,0,1
D08,DELA,DELA_005,DELA_005.20170619,woodyWetlands,32.524379,-87.813851,27,2017-06-19T15:00Z,2017,6,19,170,160,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20170619,woodyWetlands,32.524379,-87.813851,27,2017-06-19T15:00Z,2017,6,19,170,160,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20170712,woodyWetlands,32.524379,-87.813851,27,2017-07-12T14:51Z,2017,7,12,193,170,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20170712,woodyWetlands,32.524379,-87.813851,27,2017-07-12T14:51Z,2017,7,12,193,170,Larva,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20170712,woodyWetlands,32.524379,-87.813851,27,2017-07-12T14:51Z,2017,7,12,193,170,Nymph,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20170802,woodyWetlands,32.524379,-87.813851,27,2017-08-02T16:31Z,2017,8,2,214,160,Adult,IXOSCA,0,0,0
D08,DELA,DELA_005,DELA_005.20170802,woodyWetlands,32.524379,-87.813851,27,2017-08-02T16:31Z,2017,8,2,214,160,Larva,IXOSCA,0,0,0
